,main,main_loss,backdoor,backdoor_loss,lr
1,91.74,0.001143020623922348,47.3,0.007486961150169373,0.002
2,91.43,0.0011784718915820122,91.45,0.0009558563172817231,0.002
3,91.57,0.0011447932958602905,96.44,0.0004651194080710411,0.002
4,91.47999999999999,0.0011550603523850442,98.79,0.00022201613262295722,0.002
5,91.53999999999999,0.0011360327556729317,98.83999999999999,0.00021206485480070115,0.002
6,91.8,0.0011375586226582528,98.59,0.0002227425552904606,0.002
7,91.53,0.0011367537423968314,99.36,0.00014373055193573237,0.002
8,91.7,0.0011318827524781226,99.66000000000001,0.0001079237250611186,0.002
9,91.75,0.0011132023572921752,99.66000000000001,0.00010294191092252731,0.002
10,91.59,0.001120082874596119,99.88,7.756007695570588e-05,0.002
11,91.63,0.0011323912397027017,99.87,7.422130461782217e-05,0.002
12,91.72,0.0011271423414349556,99.86,8.10908729210496e-05,0.002
13,91.67999999999999,0.0011364585056900978,99.94,6.902367798611521e-05,0.002
14,91.71000000000001,0.001127568981051445,99.98,5.554863503202796e-05,0.002
15,91.75999999999999,0.0011183527886867524,99.96000000000001,5.8219033386558295e-05,0.002
16,91.78,0.0011082577243447303,99.99,5.541888019070029e-05,0.002
17,91.96,0.0011163605123758317,99.97,5.7222425565123555e-05,0.002
18,91.66,0.0011535065189003945,99.99,5.105070983991027e-05,0.002
19,91.86,0.0011086532175540924,99.99,5.112744374200702e-05,0.002
20,91.69,0.0011096355751156806,99.99,5.4639201238751415e-05,0.002
21,91.91,0.0011078905165195466,99.99,5.6558916810899974e-05,0.002
22,92.06,0.0011185360506176948,99.97,5.310006719082594e-05,0.002
23,91.84,0.0011033902063965798,99.99,5.167342256754637e-05,0.002
24,91.85,0.0011213147848844528,99.99,5.771255875006318e-05,0.002
25,91.86,0.0011090439572930336,99.99,5.2320362813770774e-05,0.002
26,91.9,0.0010988349303603171,99.99,5.140215223655105e-05,0.002
27,91.79,0.0011122061386704444,99.99,4.888599934056401e-05,0.002
28,91.78,0.0011377056166529656,99.99,4.8741160053759816e-05,0.002
29,91.93,0.0011101288512349128,99.99,4.754240680485964e-05,0.002
30,91.78,0.0011032699927687646,99.99,4.6791588235646485e-05,0.002
31,91.53,0.0011457279220223426,99.99,4.901557778939605e-05,0.002
32,91.91,0.0011046851113438606,99.99,4.915264239534736e-05,0.002
33,91.82000000000001,0.0011000725850462913,99.99,4.913430493324995e-05,0.002
34,91.89,0.0011116205558180808,99.99,4.768211701884866e-05,0.002
35,91.86,0.0011129738330841064,99.99,4.6232622116804124e-05,0.002
36,91.71000000000001,0.0011215469673275947,99.99,4.700104203075171e-05,0.002
37,91.93,0.0011275030821561813,99.99,4.577948357909918e-05,0.002
38,91.86999999999999,0.0011038973078131675,100.0,4.7294470947235824e-05,0.002
39,91.64999999999999,0.0011270084366202355,99.99,4.775547729805112e-05,0.002
40,91.96,0.0010987170413136482,99.99,4.8647326603531834e-05,0.002
41,92.03,0.0011319423481822013,99.99,4.724101079627872e-05,0.002
42,91.77,0.0011282462641596794,99.98,5.180621277540922e-05,0.002
43,91.81,0.001161387023329735,99.98,5.08313431404531e-05,0.002
44,91.92,0.0011056353241205216,100.0,4.577474575489759e-05,0.002
45,91.72,0.0011333878561854362,100.0,4.572250032797456e-05,0.002
46,91.91,0.0010841012045741082,99.99,4.666802687570453e-05,0.002
47,91.64999999999999,0.0011506354257464408,100.0,4.4989905133843425e-05,0.002
48,91.59,0.0011367809787392617,100.0,4.390517622232437e-05,0.002
49,91.73,0.0011341423720121384,100.0,4.456196948885918e-05,0.002
50,91.75,0.0011373871892690658,100.0,4.474989557638764e-05,0.002
