epoch,cosine_similarity,l2_distance,backdoor,main
101,1.0,389.0759582519531,100.0,67.4
102,1.0,764.7353515625,100.0,67.38
103,1.0,1171.69970703125,100.0,67.43
104,0.9999998807907104,1565.24755859375,100.0,67.47
105,0.9999999403953552,1945.379150390625,100.0,67.36
106,1.0,2325.5107421875,100.0,67.4
107,0.9999999403953552,2723.53076171875,100.0,67.16
108,1.0,3112.606689453125,100.0,67.47
109,0.9999999403953552,3515.098876953125,99.99,67.5
110,0.9999999403953552,3926.535400390625,100.0,67.30000000000001
111,1.0,4333.49951171875,100.0,67.65
112,1.0,4722.57568359375,99.97,67.57
113,0.9999999403953552,5102.70703125,99.97,67.42
114,0.9999999403953552,5487.31103515625,99.97,67.63
115,1.0,5876.38671875,99.96000000000001,67.51
116,1.0,6278.87890625,99.92999999999999,67.45
117,1.0,6667.95458984375,99.96000000000001,67.47
118,1.0,7043.6142578125,99.9,67.66
119,1.0,7450.57861328125,99.87,67.36
120,1.0,7853.07080078125,99.89,67.38
121,1.0,8251.0908203125,99.81,67.52
122,1.0,8666.9990234375,99.83999999999999,67.36999999999999
123,1.0,9060.5478515625,99.82,67.41
124,1.0,9458.5673828125,99.83,67.51
125,1.0,9865.5322265625,99.76,67.57
126,1.0,10268.0244140625,99.7,67.25999999999999
127,1.0,10679.4609375,99.74,67.4
128,0.9999998807907104,11095.369140625,99.66000000000001,67.47999999999999
129,0.9999999403953552,11479.9736328125,99.63,67.52
130,1.0,11851.16015625,99.64,67.35
131,1.0,12235.763671875,99.6,67.34
132,1.0,12629.3115234375,99.55000000000001,67.36
133,1.0,13004.9716796875,99.39,67.5
134,1.0,13411.9365234375,99.37,67.51
135,0.9999999403953552,13818.900390625,99.41,67.58999999999999
136,0.9999999403953552,14207.9765625,99.42999999999999,67.74
137,0.9999999403953552,14592.580078125,99.46000000000001,67.60000000000001
138,0.9999999403953552,14990.599609375,99.42,67.60000000000001
139,0.9999999403953552,15393.0927734375,99.33,67.55
140,0.9999999403953552,15777.6953125,99.15,67.62
141,0.9999998807907104,16175.7158203125,99.27,67.7
142,0.9999998807907104,16573.736328125,99.1,67.67
143,0.9999998807907104,16958.33984375,99.05000000000001,67.60000000000001
144,0.9999999403953552,17360.83203125,99.17,67.53
145,0.9999999403953552,17763.32421875,99.17,67.60000000000001
146,0.9999998807907104,18152.400390625,99.27,67.95
147,0.9999998807907104,18532.53125,99.03,67.73
148,0.9999998807907104,18926.080078125,99.0,67.65
149,0.9999998807907104,19324.099609375,98.94,67.67999999999999
150,0.9999998807907104,19740.0078125,99.14,67.45
151,0.9999998807907104,20142.5,99.05000000000001,67.61
152,0.9999998807907104,20536.048828125,98.99,67.58999999999999
153,0.9999998807907104,20943.01171875,98.79,67.58999999999999
154,0.9999998807907104,21345.50390625,98.87,67.67
155,0.9999998807907104,21725.63671875,98.9,67.67
156,0.9999998211860657,22105.767578125,98.65,67.43
157,0.9999998807907104,22476.955078125,98.78,67.47999999999999
158,0.9999998807907104,22866.03125,98.6,67.73
159,0.9999998807907104,23255.107421875,98.67,67.57
160,0.9999998807907104,23648.654296875,98.65,67.53
161,0.9999998807907104,24051.1484375,98.46000000000001,67.85
162,0.9999997615814209,24449.166015625,98.35000000000001,67.84
163,0.9999998807907104,24833.771484375,98.6,67.60000000000001
164,0.9999997615814209,25245.20703125,98.36,67.60000000000001
165,0.9999998807907104,25652.171875,98.25,67.45
166,0.9999998807907104,26050.19140625,97.83,67.49000000000001
167,0.9999997019767761,26430.322265625,97.8,67.58999999999999
168,0.9999998807907104,26814.927734375,97.83,67.47999999999999
169,0.9999998807907104,27217.419921875,97.92,67.45
170,0.9999998807907104,27615.439453125,97.84,67.44
171,0.9999998807907104,27982.154296875,97.85000000000001,67.56
172,0.9999998807907104,28366.7578125,97.89999999999999,67.62
173,0.9999998807907104,28764.779296875,97.77,67.67
174,0.9999997615814209,29149.3828125,97.69,67.55
175,0.9999997615814209,29538.458984375,97.85000000000001,67.7
176,0.9999997615814209,29954.3671875,97.84,67.42
177,0.9999998807907104,30361.330078125,98.08,67.24
178,0.9999998807907104,30750.408203125,97.81,67.5
179,0.9999998807907104,31139.482421875,98.0,67.54
180,0.9999996423721313,31541.974609375,97.95,67.46
181,0.9999997615814209,31931.05078125,98.02,67.51
182,0.9999998807907104,32315.654296875,97.49,67.58999999999999
183,0.9999997615814209,32691.314453125,97.66,67.65
184,0.9999998807907104,33098.27734375,97.7,67.56
185,0.9999997615814209,33505.2421875,97.72,67.52
186,0.9999997615814209,33894.3203125,97.38,67.64
187,0.9999997615814209,34269.9765625,97.63,67.39
188,0.9999997615814209,34663.5234375,97.39,67.62
189,0.9999997615814209,35048.12890625,96.96000000000001,67.51
190,0.9999997615814209,35432.734375,97.06,67.53
191,0.9999997615814209,35812.86328125,97.03,67.39
192,0.9999997615814209,36210.8828125,96.96000000000001,67.45
193,0.9999997615814209,36599.9609375,97.06,67.42
194,0.9999997615814209,36980.08984375,96.88,67.81
195,0.9999997615814209,37364.6953125,96.64,67.67
196,0.9999997615814209,37744.828125,96.24000000000001,67.55
197,0.9999997615814209,38133.90234375,96.53,67.62
198,0.9999997615814209,38527.453125,96.15,67.58
199,0.9999997615814209,38916.52734375,95.99,67.45
200,0.9999997615814209,39301.12890625,96.19,67.31
201,0.9999997615814209,39685.73046875,96.13000000000001,67.55
202,0.9999997615814209,40061.39453125,96.13000000000001,67.73
203,0.9999997019767761,40481.7734375,95.93,67.64
