,main,main_loss,backdoor,backdoor_loss,lr
1,66.56,0.00494908754825592,3.1300000000000003,0.032246622705459596,0.002
2,66.59,0.004970316749811172,50.78,0.008001359689235687,0.002
3,66.99000000000001,0.0049552136957645414,60.64000000000001,0.005977734041213989,0.002
4,67.10000000000001,0.004949490398168564,68.01,0.004636792957782745,0.002
5,67.27,0.004967178124189377,79.07,0.0028469625174999237,0.002
6,67.32000000000001,0.004944796967506409,81.69999999999999,0.002461101195216179,0.002
7,67.25999999999999,0.004936279731988907,86.47,0.0017430285841226578,0.002
8,67.14,0.004942873221635819,92.39,0.0009645790934562684,0.002
9,67.32000000000001,0.004939565747976303,93.62,0.0008075426079332829,0.002
10,67.2,0.004963750356435776,93.92,0.0007627418845891952,0.002
11,67.19000000000001,0.004971504360437393,95.96000000000001,0.0005372467413544655,0.002
12,67.05,0.004938803976774216,97.28,0.00039045729376375673,0.002
13,67.33,0.004934174948930741,98.11999999999999,0.00029532763473689554,0.002
14,67.17,0.004957042640447617,98.21,0.000283454866707325,0.002
15,66.92,0.0049615630507469175,97.72,0.00033625084459781645,0.002
16,67.16,0.0049240687251091006,98.67,0.00021961066350340843,0.002
17,67.21000000000001,0.004934217268228531,98.77,0.0002057853739708662,0.002
18,67.22,0.0049516661286354065,99.27,0.00015067986007779837,0.002
19,67.31,0.004971431237459183,98.98,0.00018185355197638273,0.002
20,67.29,0.004955037474632263,99.14,0.00016006944105029106,0.002
21,67.61,0.004944838213920593,99.16,0.00016374005135148762,0.002
22,67.55,0.004941462820768357,99.22,0.00015699041690677405,0.002
23,67.29,0.004926919502019882,99.47,0.00012749756835401057,0.002
24,67.58,0.004924646979570389,99.6,0.00011507612243294716,0.002
25,67.43,0.004923266351222992,99.56,0.00011819388996809721,0.002
26,67.55,0.0049157618463039395,99.49,0.0001251201020553708,0.002
27,67.44,0.004938472199440002,99.42999999999999,0.00013077495228499175,0.002
28,67.43,0.004922760736942291,99.36,0.00013393671978265047,0.002
29,67.2,0.0049208280980587,99.6,0.00011832603383809328,0.002
30,67.46,0.004932569247484207,99.79,9.489328227937221e-05,0.002
31,67.43,0.004931732219457626,99.77000000000001,9.510267581790686e-05,0.002
32,67.33,0.004927664333581924,99.69,0.00010527970176190138,0.002
33,67.4,0.00494091072678566,99.74,0.0001024551959708333,0.002
34,67.52,0.004964470118284226,99.81,9.517097547650338e-05,0.002
35,67.43,0.004973034608364105,99.81,9.483858291059733e-05,0.002
36,67.57,0.004938229006528854,99.83,9.081572387367487e-05,0.002
37,67.45,0.004945613813400269,99.68,0.00010421340987086296,0.002
38,67.34,0.004967569345235825,99.72,0.00010159659590572119,0.002
39,67.35,0.0049426518142223356,99.9,8.541255574673414e-05,0.002
40,67.2,0.004942027902603149,99.76,9.975025355815887e-05,0.002
