epoch,cosine_similarity,l2_distance,backdoor,main
101,1.0,393.54815673828125,15.98,67.11
102,0.9999999403953552,764.7354125976562,15.909999999999998,67.16
103,1.0,1153.8111572265625,13.73,67.15
104,1.0,1547.3590087890625,14.180000000000001,67.25999999999999
105,0.9999999403953552,1931.9627685546875,12.540000000000001,67.38
106,1.0,2325.5107421875,12.53,67.31
107,0.9999999403953552,2723.53076171875,11.48,67.36999999999999
108,0.9999999403953552,3134.96728515625,10.15,67.30000000000001
109,1.0,3515.098876953125,9.879999999999999,67.46
110,0.9999999403953552,4275.36181640625,9.75,66.63
111,0.9999999403953552,4270.8896484375,9.26,67.49000000000001
112,0.9999999403953552,4646.54931640625,9.02,67.36999999999999
113,1.0,5017.736328125,7.75,67.36999999999999
114,1.0,5415.7568359375,7.86,67.44
115,1.0,5818.2490234375,7.33,67.53
116,1.0,6252.0458984375,7.32,67.17999999999999
117,1.0,6605.3447265625,6.419999999999999,67.34
118,1.0,7007.83740234375,6.7299999999999995,67.36999999999999
119,0.9999999403953552,7450.57861328125,6.88,67.21000000000001
120,1.0,7768.1005859375,6.660000000000001,67.21000000000001
121,1.0,8228.73046875,6.03,66.89
122,1.0,8550.7236328125,5.7299999999999995,67.17999999999999
123,1.0,8957.6884765625,5.76,67.36
124,1.0,9369.125,5.970000000000001,67.16
125,1.0,9722.423828125,4.83,67.45
126,0.9999998807907104,10174.109375,5.29,67.30000000000001
127,1.0,10581.0732421875,3.91,67.2
128,1.0,10920.9560546875,5.489999999999999,67.23
129,0.9999998807907104,11426.3076171875,4.82,67.23
130,0.9999998807907104,11734.884765625,4.92,67.17999999999999
131,1.0,12137.376953125,5.11,67.27
132,0.9999998807907104,12615.8955078125,4.62,67.08
133,0.9999998807907104,12893.16796875,4.99,67.51
134,0.9999999403953552,13313.548828125,4.47,67.47999999999999
135,0.9999999403953552,13684.736328125,4.44,67.21000000000001
136,0.9999999403953552,14203.50390625,4.9,67.06
137,0.9999999403953552,14516.5537109375,4.43,67.58
138,0.9999999403953552,14954.822265625,4.41,67.17
139,0.9999999403953552,15330.482421875,3.93,67.16
140,0.9999999403953552,15983.4140625,4.26,67.27
141,0.9999999403953552,16180.1884765625,3.02,66.78
142,0.9999998807907104,16511.125,3.61,67.33
143,0.9999998807907104,16918.08984375,3.73,67.38
