epoch,cosine_similarity,l2_distance,backdoor,main
101,0.9999998807907104,393.54803466796875,100.0,92.21000000000001
102,0.9999997615814209,764.7352294921875,100.0,92.27
103,0.9999994039535522,1144.8668212890625,100.0,92.30000000000001
104,0.9999989867210388,1583.1361083984375,100.0,92.2
105,0.9999983906745911,1931.9627685546875,100.0,92.35
106,0.9999977350234985,2303.14990234375,100.0,92.4
107,0.9999967813491821,2723.53076171875,100.0,92.31
108,0.9999958872795105,3121.55078125,100.0,92.31
109,0.9999949336051941,3474.849609375,100.0,92.14
110,0.9999937415122986,3854.981201171875,100.0,92.23
111,0.9999926090240479,4248.529296875,100.0,92.21000000000001
112,0.9999910593032837,4642.0771484375,100.0,92.22
113,0.9999895095825195,5075.87451171875,100.0,92.29
114,0.9999879598617554,5447.0615234375,100.0,92.27
115,0.9999862909317017,5813.77685546875,100.0,92.25999999999999
116,0.9999843239784241,6229.685546875,100.0,92.2
117,0.9999819397926331,6694.78759765625,100.0,92.29
118,0.999980092048645,7079.39111328125,100.0,92.09
119,0.9999776482582092,7495.2998046875,100.0,92.08
120,0.9999754428863525,7870.95947265625,100.0,92.25
121,0.9999731183052063,8273.451171875,100.0,92.34
122,0.9999708533287048,8635.6943359375,100.0,92.15
123,0.9999681711196899,9042.6591796875,100.0,92.29
124,0.9999651312828064,9485.400390625,100.0,92.12
125,0.999962568283081,9861.0595703125,100.0,92.21000000000001
126,0.9999601244926453,10200.9423828125,100.0,92.24
127,0.9999570846557617,10598.9619140625,100.0,92.05
128,0.9999537467956543,11037.2314453125,100.0,92.25
129,0.9999502897262573,11466.556640625,100.0,92.09
130,0.9999470710754395,11869.048828125,100.0,92.10000000000001
131,0.999943733215332,12267.0693359375,100.0,92.15
132,0.9999405741691589,12638.255859375,100.0,92.25999999999999
133,0.9999371767044067,13018.388671875,100.0,92.25999999999999
134,0.999933660030365,13411.9365234375,100.0,92.27
135,0.9999302625656128,13778.6513671875,100.0,92.14
136,0.9999266266822815,14167.7265625,100.0,92.11
137,0.9999229907989502,14552.330078125,100.0,92.22
138,0.9999192357063293,14941.40625,100.0,92.27
139,0.999915361404419,15326.0107421875,100.0,92.31
140,0.9999119639396667,15661.419921875,100.0,92.27
141,0.9999078512191772,16054.9677734375,100.0,92.24
142,0.9999041557312012,16417.2109375,100.0,92.13
143,0.9999005198478699,16757.09375,100.0,92.14
144,0.9998959898948669,17177.474609375,100.0,92.25999999999999
145,0.999891996383667,17539.716796875,100.0,92.12
146,0.9998873472213745,17960.09765625,100.0,92.33
147,0.9998824596405029,18393.89453125,100.0,92.2
148,0.9998778700828552,18791.9140625,100.0,92.2
149,0.9998725652694702,19248.072265625,100.0,92.4
150,0.9998677968978882,19655.037109375,100.0,92.17999999999999
151,0.9998634457588196,20021.751953125,100.0,92.22
152,0.9998592734336853,20357.162109375,100.0,92.25999999999999
153,0.999855101108551,20710.4609375,100.0,92.30000000000001
154,0.9998500943183899,21117.42578125,100.0,92.12
155,0.9998453259468079,21484.140625,100.0,92.22
156,0.9998403787612915,21877.689453125,100.0,92.27
157,0.9998354315757751,22266.763671875,100.0,92.28
158,0.999830424785614,22655.841796875,100.0,92.19000000000001
159,0.9998242855072021,23125.4140625,100.0,92.27
160,0.9998184442520142,23563.685546875,100.0,92.12
161,0.9998128414154053,23975.12109375,100.0,92.24
162,0.9998080730438232,24341.833984375,100.0,92.15
163,0.9998022317886353,24762.216796875,100.0,92.15
164,0.9997972249984741,25133.404296875,100.0,92.23
165,0.999791145324707,25567.201171875,100.0,92.29
166,0.9997852444648743,25983.111328125,100.0,92.17999999999999
167,0.9997795224189758,26390.07421875,100.0,92.33
168,0.9997737407684326,26792.56640625,100.0,92.25999999999999
169,0.9997686147689819,27150.337890625,100.0,92.25999999999999
170,0.9997642040252686,27454.443359375,100.0,92.34
171,0.9997580647468567,27879.296875,100.0,92.25999999999999
172,0.9997513890266418,28330.98046875,100.0,92.22
173,0.9997460842132568,28688.751953125,100.0,92.31
174,0.999739944934845,29100.189453125,100.0,92.44
175,0.9997336268424988,29525.04296875,100.0,92.36999999999999
176,0.9997271299362183,29954.3671875,100.0,92.29
177,0.999721884727478,30294.25,100.0,92.36999999999999
178,0.9997162818908691,30660.96484375,100.0,92.30000000000001
179,0.9997099041938782,31072.400390625,100.0,92.36
180,0.999703049659729,31515.142578125,100.0,92.47
181,0.9996970891952515,31895.2734375,100.0,92.39
182,0.9996907114982605,32302.23828125,100.0,92.43
183,0.9996838569641113,32740.5078125,100.0,92.32000000000001
184,0.9996773600578308,33143.0,100.0,92.47999999999999
185,0.9996712803840637,33523.1328125,100.0,92.39
186,0.999664843082428,33930.09765625,100.0,92.29
187,0.9996591210365295,34278.921875,100.0,92.24
188,0.9996538162231445,34609.859375,100.0,92.39
189,0.9996479749679565,34963.16015625,100.0,92.22
190,0.9996410608291626,35383.5390625,100.0,92.36999999999999
191,0.9996333122253418,35862.05859375,100.0,92.51
192,0.9996263384819031,36282.4375,100.0,92.39
193,0.9996198415756226,36662.5703125,100.0,92.28
194,0.9996136426925659,37042.703125,100.0,92.33
195,0.9996067881584167,37454.13671875,100.0,92.24
196,0.9995995163917542,37883.4609375,100.0,92.31
197,0.9995933771133423,38245.70703125,100.0,92.29
198,0.9995864033699036,38652.671875,100.0,92.39
199,0.9995802640914917,39023.85546875,100.0,92.41
200,0.9995723962783813,39475.54296875,100.0,92.32000000000001
201,0.9995648860931396,39909.33984375,100.0,92.22
202,0.9995592832565308,40240.27734375,100.0,92.30000000000001
203,0.9995531439781189,40593.578125,100.0,92.31
204,0.999547004699707,40942.40625,100.0,92.35
205,0.9995408058166504,41300.17578125,100.0,92.19000000000001
206,0.999534010887146,41689.25,100.0,92.36
207,0.9995264410972595,42123.046875,100.0,92.27
208,0.999518871307373,42552.37109375,100.0,92.36999999999999
209,0.9995118379592896,42945.921875,100.0,92.30000000000001
210,0.9995059967041016,43276.859375,100.0,92.29
211,0.9994993209838867,43661.46484375,100.0,92.36999999999999
212,0.9994914531707764,44099.734375,100.0,92.39
213,0.9994854927062988,44435.14453125,100.0,92.27
214,0.9994775652885437,44873.41015625,100.0,92.22
215,0.9994699954986572,45298.265625,100.0,92.31
216,0.999462902545929,45691.8125,100.0,92.30000000000001
217,0.9994555115699768,46107.72265625,100.0,92.4
218,0.9994485378265381,46483.37890625,100.0,92.29
219,0.9994422197341919,46836.68359375,100.0,92.25999999999999
220,0.9994352459907532,47221.28515625,100.0,92.32000000000001
221,0.999428391456604,47596.94140625,100.0,92.25
222,0.9994218349456787,47954.71484375,100.0,92.31
223,0.9994139671325684,48384.0390625,100.0,92.33
224,0.999406099319458,48813.36328125,100.0,92.23
225,0.9993987083435059,49215.85546875,100.0,92.22
226,0.9993916153907776,49604.93359375,100.0,92.19000000000001
227,0.9993842840194702,50002.953125,100.0,92.27
228,0.9993762969970703,50432.27734375,100.0,92.19000000000001
229,0.9993686676025391,50843.71484375,100.0,92.23
230,0.9993603825569153,51295.3984375,100.0,92.33
231,0.9993538856506348,51644.2265625,100.0,92.17
232,0.9993463158607483,52042.24609375,100.0,92.21000000000001
233,0.999339759349823,52395.546875,99.98,92.21000000000001
234,0.999333381652832,52735.42578125,100.0,92.17999999999999
235,0.9993265867233276,53097.671875,100.0,92.28
236,0.9993194341659546,53486.74609375,100.0,92.25999999999999
237,0.9993112683296204,53911.6015625,100.0,92.24
238,0.99930340051651,54331.98046875,100.0,92.35
239,0.9992972612380981,54662.91796875,100.0,92.19000000000001
240,0.9992899298667908,55051.9921875,100.0,92.44
241,0.999282717704773,55427.65234375,100.0,92.24
242,0.999274730682373,55852.50390625,100.0,92.25999999999999
243,0.9992673993110657,56241.58203125,99.99,92.02
244,0.9992604851722717,56599.3515625,99.98,92.27
245,0.9992536902427673,56966.06640625,100.0,92.17
246,0.9992470145225525,57314.89453125,99.99,92.16
247,0.9992401003837585,57672.6640625,100.0,92.27
248,0.9992335438728333,58021.4921875,100.0,92.11
249,0.999226987361908,58365.84765625,99.99,92.25999999999999
250,0.9992188811302185,58795.171875,99.99,92.42
251,0.999211311340332,59188.72265625,99.98,92.33
252,0.9992031455039978,59618.04296875,99.98,92.36999999999999
253,0.9991948008537292,60051.84375,100.0,92.27
254,0.9991869330406189,60463.27734375,100.0,92.21000000000001
255,0.9991787075996399,60888.1328125,99.98,92.24
256,0.9991711974143982,61281.6796875,99.97,92.23
257,0.9991629719734192,61711.00390625,100.0,92.09
258,0.9991564154624939,62055.359375,100.0,92.14
259,0.9991488456726074,62444.43359375,99.99,92.29
260,0.9991418123245239,62806.6796875,99.99,92.35
261,0.9991351366043091,63155.50390625,100.0,92.31
262,0.9991275668144226,63544.578125,100.0,92.31
263,0.99912029504776,63924.7109375,100.0,92.32000000000001
264,0.9991128444671631,64309.31640625,100.0,92.29
265,0.9991046190261841,64734.16796875,99.98,92.2
266,0.9990969896316528,65132.19140625,100.0,92.25
267,0.999089241027832,65530.20703125,100.0,92.32000000000001
268,0.9990822076797485,65892.453125,99.99,92.46
269,0.9990748763084412,66272.5859375,99.98,92.30000000000001
270,0.999068021774292,66625.8828125,100.0,92.36999999999999
271,0.9990599155426025,67046.265625,99.98,92.36
272,0.9990519285202026,67457.703125,99.98,92.45
273,0.9990449547767639,67819.9453125,99.98,92.31
274,0.9990373253822327,68213.4921875,99.98,92.36999999999999
275,0.9990298748016357,68593.6171875,99.97,92.32000000000001
276,0.9990228414535522,68955.8671875,99.99,92.36999999999999
277,0.9990159869194031,69313.6328125,99.99,92.38
278,0.9990086555480957,69684.8203125,99.97,92.32000000000001
279,0.9990006685256958,70100.734375,99.99,92.30000000000001
280,0.9989930391311646,70489.8046875,99.99,92.29
281,0.9989851713180542,70896.7734375,100.0,92.32000000000001
282,0.9989776611328125,71285.8515625,99.97,92.22
283,0.9989694356918335,71706.2265625,99.99,92.25
284,0.998961865901947,72099.78125,99.97,92.29
285,0.9989546537399292,72470.9609375,99.98,92.28
286,0.9989476799964905,72828.734375,99.99,92.35
287,0.9989383816719055,73307.25,99.98,92.38
288,0.998930811882019,73691.859375,99.99,92.38
289,0.9989248514175415,74000.4375,99.97,92.39
290,0.9989170432090759,74398.453125,99.98,92.25
291,0.9989089965820312,74814.3671875,99.98,92.30000000000001
292,0.9988996982574463,75288.40625,99.98,92.07
293,0.998892068862915,75681.953125,99.99,92.25
294,0.9988843202590942,76084.453125,99.98,92.44
295,0.9988771677017212,76451.1640625,99.97,92.36999999999999
296,0.9988687038421631,76884.9609375,99.98,92.44
297,0.9988594055175781,77363.4765625,99.98,92.34
298,0.998851478099823,77770.4453125,99.97,92.31
299,0.9988444447517395,78132.6875,99.98,92.28
300,0.99883633852005,78548.59375,99.97,92.29
301,0.9988280534744263,78973.453125,99.96000000000001,92.30000000000001
302,0.9988203644752502,79375.9375,99.98,92.25999999999999
303,0.9988120198249817,79796.3203125,99.98,92.25
304,0.9988039135932922,80216.703125,99.97,92.45
305,0.9987955093383789,80650.5,99.96000000000001,92.45
306,0.9987874627113342,81066.40625,99.97,92.29
307,0.9987784624099731,81527.0390625,100.0,92.27
308,0.9987690448760986,82014.5,99.97,92.36
309,0.9987611770629883,82425.9375,100.0,92.23
310,0.9987524747848511,82868.6796875,99.98,92.39
311,0.9987426400184631,83378.5,99.99,92.42
312,0.9987350702285767,83767.578125,99.96000000000001,92.33
313,0.9987272620201111,84170.0703125,99.97,92.44
314,0.9987202882766724,84532.3125,99.95,92.45
315,0.9987136721611023,84876.6640625,99.95,92.49000000000001
316,0.9987064599990845,85247.859375,99.99,92.43
317,0.9986998438835144,85583.265625,99.97,92.43
318,0.9986926317214966,85958.921875,99.95,92.36999999999999
319,0.9986850023269653,86356.9453125,99.97,92.38
320,0.9986773729324341,86746.0234375,99.97,92.36
321,0.9986698627471924,87139.5703125,99.97,92.4
322,0.9986617565155029,87555.4765625,99.97,92.32000000000001
323,0.998654305934906,87944.5546875,99.96000000000001,92.43
324,0.9986476898193359,88284.4375,99.97,92.42
325,0.9986401796340942,88677.984375,99.96000000000001,92.41
326,0.9986326098442078,89076.0,99.97,92.45
327,0.9986251592636108,89456.1328125,99.96000000000001,92.4
328,0.9986185431480408,89804.9609375,99.96000000000001,92.25
329,0.9986110329627991,90194.0390625,99.97,92.30000000000001
330,0.9986032247543335,90596.53125,99.96000000000001,92.35
331,0.9985953569412231,91003.4921875,99.96000000000001,92.15
332,0.9985870122909546,91446.234375,99.97,92.21000000000001
333,0.9985789060592651,91862.140625,99.96000000000001,92.27
334,0.9985710382461548,92273.5859375,99.96000000000001,92.47
335,0.9985629320144653,92698.4375,99.97,92.34
336,0.9985543489456177,93150.1171875,99.97,92.42
337,0.9985464215278625,93561.5546875,99.96000000000001,92.34
338,0.9985398054122925,93905.9140625,99.96000000000001,92.24
339,0.9985317587852478,94330.765625,99.96000000000001,92.32000000000001
340,0.9985239505767822,94737.7265625,99.97,92.35
341,0.998516857624054,95108.90625,99.97,92.39
342,0.998509407043457,95502.46875,99.96000000000001,92.4
343,0.9985010027885437,95940.734375,99.96000000000001,92.47999999999999
344,0.9984920620918274,96405.8359375,99.96000000000001,92.36999999999999
345,0.9984850883483887,96777.0234375,99.95,92.36999999999999
346,0.9984771013259888,97192.9296875,99.97,92.30000000000001
347,0.998469889163971,97577.53125,99.96000000000001,92.2
348,0.9984629154205322,97944.25,99.94,92.35
349,0.9984543919563293,98395.9375,99.96000000000001,92.44
350,0.9984461665153503,98829.7265625,99.95,92.42
351,0.9984391927719116,99196.4453125,99.97,92.39
352,0.9984312653541565,99616.828125,99.97,92.34
353,0.9984238147735596,100010.375,99.97,92.25999999999999
354,0.9984172582626343,100354.734375,99.97,92.39
355,0.9984104633331299,100716.9765625,99.97,92.32000000000001
356,0.9984029531478882,101115.0,99.96000000000001,92.39
357,0.9983953237533569,101526.4375,99.95,92.31
358,0.9983881711959839,101897.6171875,99.95,92.41
359,0.998380720615387,102295.640625,99.95,92.45
360,0.9983738660812378,102662.3515625,99.97,92.28
361,0.9983662366867065,103064.84375,99.95,92.24
362,0.9983581900596619,103494.171875,99.97,92.43
363,0.9983494281768799,103963.75,99.92999999999999,92.41
364,0.9983417987823486,104366.234375,99.92999999999999,92.25999999999999
365,0.9983344078063965,104764.2578125,99.94,92.36
366,0.9983264207839966,105189.109375,99.92,92.32000000000001
367,0.9983188509941101,105600.546875,99.91,92.30000000000001
368,0.9983115792274475,105985.1484375,99.87,92.39
369,0.998305082321167,106333.9765625,99.92999999999999,92.23
370,0.9982972741127014,106754.359375,99.92999999999999,92.36
371,0.998289942741394,107152.3828125,99.94,92.38
372,0.9982826709747314,107541.453125,99.92999999999999,92.28
373,0.9982752203941345,107939.4765625,99.92999999999999,92.30000000000001
374,0.9982685446739197,108301.71875,99.95,92.30000000000001
375,0.9982621073722839,108650.5390625,99.92999999999999,92.24
376,0.9982549548149109,109026.203125,99.92999999999999,92.36999999999999
377,0.9982482194900513,109401.8671875,99.92999999999999,92.25999999999999
378,0.9982399344444275,109844.6015625,99.92999999999999,92.19000000000001
379,0.9982330203056335,110220.265625,99.95,92.36
380,0.9982256293296814,110618.28125,99.92999999999999,92.36
381,0.9982183575630188,111011.8359375,99.92999999999999,92.41
382,0.9982114434242249,111391.9609375,99.91,92.4
383,0.9982047080993652,111754.2109375,99.89,92.30000000000001
384,0.9981986284255981,112085.140625,99.96000000000001,92.33
385,0.9981930255889893,112393.71875,99.94,92.41
386,0.998186469078064,112747.015625,99.92999999999999,92.31
387,0.9981792569160461,113140.5703125,99.92,92.42
388,0.9981719255447388,113538.5859375,99.9,92.29
389,0.9981657266616821,113882.9453125,99.92999999999999,92.25
390,0.9981585144996643,114272.015625,99.94,92.16
391,0.9981510639190674,114683.453125,99.96000000000001,92.28
392,0.9981434941291809,115103.8359375,99.88,92.35
393,0.9981364607810974,115479.4921875,99.92999999999999,92.25
394,0.9981294870376587,115864.09375,99.94,92.36999999999999
395,0.9981224536895752,116248.703125,99.94,92.28
396,0.9981153011322021,116646.71875,99.94,92.4
397,0.9981078505516052,117058.1640625,99.92,92.29
398,0.9981001615524292,117487.484375,99.85000000000001,92.30000000000001
399,0.9980922937393188,117912.3359375,99.92,92.36
400,0.9980854392051697,118292.46875,99.92999999999999,92.19000000000001
401,0.9980785846710205,118672.6015625,99.95,92.30000000000001
402,0.9980722665786743,119021.4296875,99.92,92.31
403,0.9980652332305908,119410.5,99.89,92.31
404,0.9980576038360596,119839.828125,99.92999999999999,92.17
405,0.9980502128601074,120246.796875,99.92999999999999,92.16
406,0.9980435967445374,120613.5078125,99.91,92.29
407,0.9980365037918091,121002.5859375,99.92999999999999,92.30000000000001
408,0.9980287551879883,121436.375,99.92,92.30000000000001
409,0.9980210661888123,121874.6484375,99.92,92.23
410,0.9980131387710571,122312.921875,99.92,92.36999999999999
411,0.9980047941207886,122782.4921875,99.9,92.25999999999999
412,0.9979985952377319,123131.3203125,99.92,92.45
413,0.9979913234710693,123542.7578125,99.92,92.39
414,0.9979846477508545,123913.9453125,99.89,92.33
415,0.9979767799377441,124356.6875,99.89,92.27
416,0.9979696869850159,124754.7109375,99.9,92.28
417,0.9979637861251831,125085.640625,99.89,92.28
418,0.9979580044746399,125412.109375,99.92,92.29
419,0.9979507923126221,125814.59375,99.86,92.31
420,0.9979435801506042,126226.0390625,99.87,92.27
421,0.9979361295700073,126646.4140625,99.86,92.4
422,0.997929573059082,127022.078125,99.92999999999999,92.33
423,0.9979233741760254,127375.375,99.92,92.39
424,0.9979173541069031,127719.734375,99.83,92.36999999999999
425,0.9979099631309509,128140.109375,99.89,92.47999999999999
426,0.9979017972946167,128596.2734375,99.91,92.36999999999999
427,0.9978940486907959,129039.0078125,99.88,92.42
428,0.9978867769241333,129468.3359375,99.9,92.23
429,0.9978796243667603,129866.359375,99.92,92.33
430,0.9978736042976379,130210.7109375,99.91,92.21000000000001
431,0.9978669285774231,130595.3203125,99.87,92.28
432,0.9978592395782471,131033.5859375,99.87,92.32000000000001
433,0.9978519082069397,131453.96875,99.86,92.15
434,0.9978450536727905,131856.453125,99.89,92.13
435,0.9978386163711548,132218.703125,99.91,92.24
436,0.9978327751159668,132558.578125,99.87,92.25
437,0.9978267550468445,132907.40625,99.86,92.29
438,0.9978199005126953,133300.96875,99.88,92.15
439,0.9978132247924805,133685.546875,99.87,92.13
440,0.9978066682815552,134065.6875,99.92999999999999,92.07
441,0.9978002905845642,134432.40625,99.88,92.10000000000001
442,0.9977944493293762,134776.765625,99.91,92.23
443,0.9977879524230957,135147.953125,99.87,92.2
444,0.9977802634239197,135604.109375,99.86,92.17999999999999
445,0.997773289680481,136006.59375,99.86,92.31
446,0.9977663159370422,136413.5625,99.94,92.16
447,0.9977600574493408,136784.75,99.88,92.42
448,0.9977533221244812,137173.828125,99.91,92.34
449,0.9977465271949768,137576.3125,99.82,92.21000000000001
450,0.9977402091026306,137943.03125,99.87,92.31
451,0.9977330565452576,138363.40625,99.88,92.24
452,0.9977260828018188,138770.375,99.85000000000001,92.28
453,0.9977198243141174,139137.09375,99.9,92.17999999999999
454,0.9977136850357056,139503.8125,99.88,92.27
455,0.9977076649665833,139857.109375,99.78,92.22
456,0.9977003335952759,140290.90625,99.92,92.22
457,0.9976939558982849,140666.5625,99.83999999999999,92.31
458,0.9976874589920044,141051.171875,99.87,92.36
459,0.9976810812950134,141440.25,99.88,92.36999999999999
460,0.9976747632026672,141806.953125,99.81,92.17
