epoch,cosine_similarity,l2_distance,backdoor,main
101,1.0,389.0760803222656,99.96000000000001,67.36
102,1.0,764.7354125976562,99.99,67.32000000000001
103,1.0,1171.69970703125,99.99,67.53
104,0.9999998807907104,1565.2476806640625,99.99,67.47999999999999
105,0.9999999403953552,1945.379150390625,99.99,67.32000000000001
106,1.0,2325.5107421875,99.96000000000001,67.42
107,0.9999999403953552,2723.53076171875,99.96000000000001,67.21000000000001
108,1.0,3112.606689453125,99.94,67.47999999999999
109,0.9999999403953552,3515.098876953125,99.92999999999999,67.54
110,0.9999999403953552,3926.535400390625,99.92999999999999,67.36999999999999
111,1.0,4333.49951171875,99.92,67.64
112,1.0,4722.57568359375,99.87,67.67
113,0.9999999403953552,5102.70703125,99.87,67.39
114,0.9999999403953552,5487.31103515625,99.89,67.71000000000001
115,1.0,5876.38671875,99.88,67.4
116,1.0,6278.87890625,99.83999999999999,67.35
117,1.0,6667.95458984375,99.83999999999999,67.5
118,1.0,7043.6142578125,99.8,67.54
119,1.0,7450.57861328125,99.79,67.29
120,1.0,7853.07080078125,99.76,67.36999999999999
121,1.0,8251.0908203125,99.69,67.47999999999999
122,1.0,8666.9990234375,99.69,67.36999999999999
123,1.0,9060.5478515625,99.64,67.38
124,1.0,9458.5673828125,99.65,67.43
125,1.0,9865.5322265625,99.61,67.47
126,1.0,10268.0244140625,99.55000000000001,67.30000000000001
127,1.0,10679.4609375,99.58,67.44
128,0.9999998807907104,11095.369140625,99.5,67.60000000000001
129,0.9999999403953552,11479.9736328125,99.49,67.39
130,1.0,11851.16015625,99.53,67.25999999999999
131,1.0,12235.763671875,99.49,67.29
132,1.0,12629.3115234375,99.39,67.4
133,1.0,13004.9716796875,99.27,67.46
134,1.0,13411.9365234375,99.22,67.51
135,0.9999999403953552,13818.900390625,99.26,67.55
136,0.9999999403953552,14207.9765625,99.33999999999999,67.69
137,0.9999999403953552,14592.580078125,99.3,67.62
138,0.9999999403953552,14990.599609375,99.25,67.65
139,0.9999999403953552,15393.0927734375,99.19,67.62
140,0.9999999403953552,15777.6953125,98.94,67.54
141,0.9999999403953552,16175.7158203125,99.07000000000001,67.74
142,0.9999998807907104,16573.736328125,98.81,67.51
143,0.9999998807907104,16958.33984375,98.78,67.60000000000001
144,0.9999999403953552,17360.83203125,98.97,67.5
145,0.9999999403953552,17763.32421875,98.92999999999999,67.65
146,0.9999998807907104,18152.400390625,99.08,67.86999999999999
147,0.9999998807907104,18532.53125,98.8,67.67999999999999
148,0.9999998807907104,18926.080078125,98.71,67.64
149,0.9999998807907104,19324.099609375,98.65,67.55
150,0.9999998807907104,19740.0078125,98.91,67.49000000000001
151,0.9999998807907104,20142.5,98.8,67.65
152,0.9999998807907104,20536.048828125,98.61999999999999,67.52
153,0.9999998807907104,20943.01171875,98.42,67.55
154,0.9999998807907104,21345.50390625,98.48,67.60000000000001
155,0.9999998807907104,21725.63671875,98.50999999999999,67.62
156,0.9999998211860657,22105.767578125,98.36,67.34
157,0.9999998807907104,22476.955078125,98.37,67.39
158,0.9999998807907104,22866.03125,98.32,67.67999999999999
159,0.9999998807907104,23255.107421875,98.33,67.55
160,0.9999998807907104,23648.654296875,98.38,67.52
161,0.9999998807907104,24051.1484375,98.15,67.78999999999999
162,0.9999997615814209,24449.166015625,97.97,67.78999999999999
163,0.9999998807907104,24833.771484375,98.29,67.67999999999999
164,0.9999997615814209,25245.20703125,97.99,67.58999999999999
165,0.9999998807907104,25652.171875,97.82,67.42
166,0.9999998807907104,26050.19140625,97.43,67.5
167,0.9999997019767761,26430.322265625,97.32,67.58
168,0.9999998807907104,26814.927734375,97.34,67.51
169,0.9999998807907104,27217.419921875,97.39,67.35
170,0.9999998807907104,27615.439453125,97.28999999999999,67.53
171,0.9999998807907104,27982.154296875,97.32,67.56
172,0.9999998807907104,28366.7578125,97.37,67.71000000000001
173,0.9999998807907104,28764.779296875,97.2,67.62
174,0.9999997615814209,29149.3828125,97.14,67.61
175,0.9999997615814209,29538.458984375,97.33000000000001,67.71000000000001
176,0.9999997615814209,29954.3671875,97.24000000000001,67.47
177,0.9999998807907104,30361.330078125,97.61999999999999,67.31
178,0.9999997615814209,30750.408203125,97.27,67.44
179,0.9999998807907104,31139.482421875,97.45,67.4
180,0.9999996423721313,31541.974609375,97.38,67.33
