,main,main_loss,backdoor,backdoor_loss,lr
1,65.47,0.005154712867736816,0.9900000000000001,0.04382762517929077,0.002
2,65.67,0.0052156267404556275,0.9199999999999999,0.04776003360748291,0.002
3,65.45,0.0052315318584442135,0.8999999999999999,0.04689507236480713,0.002
4,65.3,0.005251665198802948,0.89,0.046696359539031985,0.002
5,65.33,0.005279809308052063,1.05,0.04611232891082764,0.002
6,66.12,0.005148147827386856,0.8999999999999999,0.04724187221527099,0.002
7,65.48,0.005205620086193085,0.83,0.04760319852828979,0.002
8,65.64999999999999,0.00518829208612442,0.83,0.0467762752532959,0.002
9,65.77,0.0051976796746253965,0.91,0.04672239227294922,0.002
10,65.63,0.005224274230003357,0.67,0.04809415044784546,0.002
11,65.60000000000001,0.005208624815940857,0.7100000000000001,0.04734655647277832,0.002
12,65.61,0.005254006242752075,0.6,0.047950049781799314,0.002
13,65.7,0.0052106268286705015,0.8200000000000001,0.046547464847564696,0.002
14,65.86,0.0052036516904830936,0.98,0.04681333408355713,0.002
15,66.07,0.005198484206199646,0.89,0.04721439476013184,0.002
16,65.7,0.0052044090151786805,0.95,0.04676110725402832,0.002
17,65.81,0.005210168504714965,0.89,0.04728385486602783,0.002
18,65.64999999999999,0.005191437017917633,0.9400000000000001,0.047194706344604494,0.002
19,65.60000000000001,0.005238635194301605,1.13,0.0459275354385376,0.002
20,65.7,0.005210129141807556,1.05,0.04599595365524292,0.002
21,65.77,0.005256370556354523,0.8999999999999999,0.048045663166046144,0.002
22,65.85,0.0052241382837295534,1.1400000000000001,0.04654042377471924,0.002
23,65.36999999999999,0.005274003207683563,1.2,0.045584528636932374,0.002
24,66.0,0.0052055270433425905,1.2,0.04674218311309814,0.002
25,65.58,0.005261577785015106,1.06,0.04627228202819824,0.002
26,65.69,0.005192346286773682,1.21,0.046158582305908205,0.002
27,65.24,0.005296530783176422,1.06,0.04766032094955444,0.002
28,65.71000000000001,0.005215011429786682,1.15,0.046369430446624754,0.002
29,65.46,0.0052554956912994385,1.15,0.046358407306671144,0.002
30,65.86,0.005169950890541077,0.86,0.04726388339996338,0.002
31,65.82000000000001,0.005181989216804505,0.8,0.04714289216995239,0.002
32,65.60000000000001,0.00522969582080841,0.91,0.046691794776916505,0.002
