,main,main_loss,backdoor,backdoor_loss,lr
1,92.28,0.0010861136391758918,13.33,0.021724967288970946,0.002
2,92.33,0.0010888268649578094,14.530000000000001,0.02018700909614563,0.002
3,92.25,0.0010936409041285514,13.950000000000001,0.02072329230308533,0.002
4,92.21000000000001,0.001096903033554554,21.12,0.015217031526565552,0.002
5,92.16,0.0010864937663078308,21.490000000000002,0.014966657638549805,0.002
6,92.22,0.0010919810429215432,20.18,0.015893755292892456,0.002
7,92.16,0.0010842827171087266,31.819999999999997,0.010346558690071107,0.002
8,92.2,0.0010814783006906508,40.72,0.007872612953186035,0.002
9,92.21000000000001,0.0010837373033165932,42.04,0.007547618389129639,0.002
10,92.22,0.0010816704586148263,39.71,0.008054174399375915,0.002
11,92.21000000000001,0.001084571649134159,39.17,0.008169366347789765,0.002
12,92.17,0.001087271398305893,36.17,0.009030491495132447,0.002
13,92.2,0.0010875909999012946,36.0,0.009031465721130371,0.002
14,92.13,0.0010920389741659164,36.46,0.008948393797874451,0.002
15,92.15,0.001096137121319771,35.199999999999996,0.009632737112045289,0.002
16,92.14,0.001085139612853527,50.27,0.006049607813358307,0.002
17,92.16,0.0010942496493458749,47.31,0.006608026885986328,0.002
18,92.16,0.0010890958443284034,61.77,0.004244577294588089,0.002
19,92.07,0.0010919118255376815,60.589999999999996,0.0044518653333187105,0.002
20,92.02,0.001089245516061783,72.85000000000001,0.0028267100989818575,0.002
21,92.04,0.0010867136895656585,75.05,0.00258648624420166,0.002
22,92.03,0.0010902899309992791,80.23,0.0020249297618865967,0.002
23,92.17,0.0010826801627874375,89.4,0.0011337844520807267,0.002
24,92.19000000000001,0.0010845497146248818,92.73,0.0008453715622425079,0.002
25,92.11,0.0010844875663518906,92.67,0.0008544151917099953,0.002
26,92.12,0.0010868570879101753,92.80000000000001,0.0008475362733006477,0.002
27,92.19000000000001,0.001082623678445816,95.00999999999999,0.0006382960386574269,0.002
28,92.27,0.0010847799614071847,94.73,0.0006805879324674606,0.002
29,92.27,0.001083424073457718,95.28999999999999,0.000616776131093502,0.002
