,main,main_loss,backdoor,backdoor_loss,lr
1,66.71000000000001,0.004975132954120636,1.24,0.04333010501861572,0.002
2,67.17999999999999,0.0049507416009902955,1.26,0.042883686447143556,0.002
3,66.91,0.004939851117134094,1.3,0.040705979537963864,0.002
4,66.9,0.004962979960441589,1.66,0.03949275588989258,0.002
5,67.09,0.004963308477401733,2.09,0.03726379375457764,0.002
6,66.94,0.004945942139625549,2.46,0.03566620235443115,0.002
7,66.9,0.004964325296878814,2.7,0.034938761711120606,0.002
8,66.77,0.004963452160358429,3.32,0.032912514591217044,0.002
9,66.75999999999999,0.004954567563533783,4.9,0.03012178988456726,0.002
10,66.66,0.004989825224876404,7.199999999999999,0.027937900924682617,0.002
11,66.69,0.004968106055259705,10.489999999999998,0.02485482473373413,0.002
12,66.71000000000001,0.004979027843475342,12.58,0.023354158735275268,0.002
13,66.71000000000001,0.004974528968334198,13.48,0.02260318841934204,0.002
14,66.69,0.005007187938690185,19.139999999999997,0.02010648798942566,0.002
15,66.67,0.004976061344146729,21.38,0.018984693813323975,0.002
16,66.49000000000001,0.004985996544361115,23.97,0.017965579509735107,0.002
17,66.59,0.004975968027114868,27.88,0.016428878736495973,0.002
18,66.61,0.005000359094142914,31.430000000000003,0.015384146547317505,0.002
19,66.53999999999999,0.005008142352104187,38.93,0.01294440233707428,0.002
20,66.47,0.004984986793994904,39.69,0.012628315114974975,0.002
21,66.34,0.0050058014273643495,45.540000000000006,0.011327257347106934,0.002
22,66.27,0.0050109177470207215,46.92,0.01071821768283844,0.002
23,66.25,0.005033891236782074,54.900000000000006,0.008669706797599793,0.002
24,66.28,0.005002888751029968,53.23,0.00927919147014618,0.002
25,66.36999999999999,0.004992972707748413,53.879999999999995,0.00916531925201416,0.002
26,66.11,0.005004492247104645,56.379999999999995,0.008503157770633698,0.002
27,66.60000000000001,0.004975914072990417,60.25,0.007534382772445679,0.002
28,66.29,0.0049872316837310795,59.730000000000004,0.00772061949968338,0.002
29,66.34,0.004991785299777985,60.209999999999994,0.007690411746501922,0.002
30,66.34,0.005049847781658173,66.02,0.006492255318164826,0.002
31,66.66,0.004955771851539612,63.62,0.006835197412967682,0.002
32,66.49000000000001,0.004976466917991638,66.64999999999999,0.006222796785831451,0.002
33,66.57,0.005002454042434692,71.09,0.005218283605575562,0.002
34,66.47,0.004964458668231964,70.39999999999999,0.005362514746189117,0.002
35,66.41,0.004946498608589173,68.67,0.005743720197677612,0.002
36,66.57,0.004948984515666961,70.27,0.0054606425523757935,0.002
37,66.28,0.004951422452926636,70.16,0.005476547920703888,0.002
38,66.36999999999999,0.004956395280361176,69.52000000000001,0.005570155239105225,0.002
39,66.64999999999999,0.004935594165325165,71.98,0.00508879012465477,0.002
40,66.35,0.004968915510177612,74.22999999999999,0.0045827694714069365,0.002
41,66.36999999999999,0.004971586990356445,76.9,0.004140802836418152,0.002
42,66.42,0.004935193037986755,76.6,0.004128706938028336,0.002
43,66.36999999999999,0.004947980868816376,75.59,0.004343984979391098,0.002
44,66.5,0.004927261686325074,74.29,0.004650729256868363,0.002
45,66.39,0.004910236501693726,75.19,0.004479762160778045,0.002
46,66.28,0.004938663327693939,79.75999999999999,0.0035922004640102385,0.002
47,66.27,0.004942236435413361,79.17999999999999,0.0037495111346244813,0.002
48,66.52,0.004933242058753967,79.3,0.0036927986919879914,0.002
49,66.39,0.0049368279099464415,81.44,0.003285256868600845,0.002
50,66.5,0.004939573347568512,83.49,0.0029220278680324556,0.002
51,66.62,0.004966870474815368,83.3,0.0029589422166347505,0.002
52,66.38,0.004947442650794983,82.97,0.003047016441822052,0.002
53,66.35,0.004920310282707214,83.27,0.0029414934337139128,0.002
54,66.47,0.004924997675418854,82.03,0.0032000995159149168,0.002
55,66.55,0.0048993465065956116,82.85,0.0030513955116271974,0.002
56,66.35,0.004908614730834961,81.53,0.0033550240516662597,0.002
57,66.4,0.004913795554637909,85.63,0.0025825100541114806,0.002
58,66.45,0.004901701128482819,85.5,0.002624781668186188,0.002
59,66.61,0.004922145593166351,85.79,0.002602973049879074,0.002
60,66.45,0.004928026437759399,87.09,0.0023260792940855025,0.002
61,66.52,0.004890515559911728,86.98,0.0023648777037858964,0.002
62,66.5,0.004912849646806717,86.99,0.0023556441992521287,0.002
63,66.32000000000001,0.0049048821806907655,86.08,0.0025412659645080568,0.002
64,66.55,0.004906729876995087,87.49,0.0022679601699113847,0.002
65,66.60000000000001,0.004896114957332611,86.26,0.002552816492319107,0.002
66,66.59,0.00489500777721405,87.41,0.0022900063306093214,0.002
67,66.25,0.0049222323834896085,88.64,0.0020614286154508592,0.002
68,66.47999999999999,0.004884277379512787,87.33,0.002287071394920349,0.002
69,66.42,0.004888949364423752,86.6,0.002461528620123863,0.002
70,66.78,0.004894589704275131,86.87,0.002410972458124161,0.002
71,66.69,0.004888328391313553,87.08,0.0023857519865036012,0.002
72,66.67,0.004891468739509582,87.38,0.0023178452908992767,0.002
73,66.53,0.004896165359020233,87.3,0.0023737814635038375,0.002
74,66.51,0.004890643632411957,89.21,0.0019882784783840177,0.002
75,66.36,0.004911727929115295,90.89,0.0016485835105180741,0.002
76,66.66,0.00490648667216301,89.53999999999999,0.0019382152855396272,0.002
77,66.39,0.004888222640752792,89.41,0.001956979888677597,0.002
78,66.62,0.0049059092819690705,91.27,0.0015850430190563203,0.002
79,66.53999999999999,0.004885924875736237,89.08,0.002018021684885025,0.002
80,66.8,0.004873057532310486,89.11,0.002014510276913643,0.002
81,66.59,0.004870034599304199,88.84,0.0021034768760204315,0.002
82,66.25,0.004871212714910507,89.84,0.001906324753165245,0.002
83,66.62,0.004883112013339996,90.14,0.0018527165919542312,0.002
84,66.75,0.004863484060764312,90.12,0.0018305065929889678,0.002
85,66.49000000000001,0.004877566647529602,89.75999999999999,0.0019270611912012101,0.002
86,66.41,0.004862499660253525,90.10000000000001,0.0018208678871393204,0.002
87,66.85,0.0048473972022533415,91.14,0.001628769412636757,0.002
88,66.60000000000001,0.004865256148576736,91.03999999999999,0.001641463652253151,0.002
89,66.71000000000001,0.004869400787353516,90.74,0.0017319059312343598,0.002
90,66.41,0.004889323091506958,90.42999999999999,0.0018007981479167938,0.002
91,66.41,0.004872745388746261,91.5,0.0015485601007938386,0.002
92,66.58,0.004876091784238815,91.09,0.001607551684975624,0.002
93,66.69,0.004863858258724213,91.5,0.0015752152383327483,0.002
94,66.61,0.004875501620769501,89.82,0.0019306791812181473,0.002
95,66.81,0.00485634930729866,90.86,0.0016882843166589737,0.002
96,66.67999999999999,0.004849544835090637,91.7,0.0015492979109287262,0.002
97,66.63,0.004861675322055816,92.19000000000001,0.0014438975885510445,0.002
98,66.58,0.004842018288373947,91.3,0.0016195879250764846,0.002
99,66.94,0.004843553364276886,92.47,0.0013990266919136048,0.002
100,66.92,0.004847248089313507,91.73,0.0015090203791856766,0.002
101,66.79,0.004828578990697861,90.42999999999999,0.0017905436515808105,0.002
102,66.93,0.004827494657039642,89.59,0.00192407466173172,0.002
103,67.09,0.004801276004314422,87.72999999999999,0.0022738581925630568,0.002
104,67.17999999999999,0.004793235492706299,87.39,0.0023588455080986023,0.002
105,66.86999999999999,0.004803162115812301,86.63,0.0024597490072250368,0.002
106,66.97999999999999,0.004783599936962128,85.58,0.002606761819124222,0.002
107,66.92,0.004798381215333938,82.41000000000001,0.003119468116760254,0.002
108,66.97,0.0047788447082042695,82.09,0.0031704432129859923,0.002
109,67.08,0.004782755696773529,79.5,0.00357497461438179,0.002
110,67.02,0.004796224141120911,78.82000000000001,0.003712525999546051,0.002
111,67.38,0.004800328779220581,77.60000000000001,0.003892181646823883,0.002
112,67.31,0.004787216150760651,77.95,0.0037935753881931304,0.002
113,67.09,0.004802462232112885,76.12,0.004101283615827561,0.002
114,67.25999999999999,0.0047809197008609776,73.33,0.004678935945034027,0.002
115,67.08,0.004793572956323624,74.64,0.00439430348277092,0.002
116,67.07,0.004782937747240067,71.57,0.005007695913314819,0.002
117,67.52,0.004774898469448089,69.33,0.0054084524393081665,0.002
118,67.4,0.004788335174322128,70.93,0.005067408919334411,0.002
119,67.33,0.004761663782596588,69.73,0.005300821924209595,0.002
120,67.38,0.0047559499561786655,66.95,0.005811025798320771,0.002
121,67.60000000000001,0.004744295936822891,66.91,0.005832473528385162,0.002
122,67.38,0.0047734539568424226,65.88000000000001,0.006076354503631592,0.002
123,67.45,0.004767890948057175,65.71000000000001,0.006096433806419372,0.002
124,67.42,0.004752419072389603,66.35,0.005948574852943421,0.002
125,67.29,0.0047592458605766295,63.56,0.006477309179306031,0.002
126,67.53,0.00476122470498085,63.74999999999999,0.006477944684028626,0.002
127,67.54,0.0047535384237766265,62.1,0.006811441290378571,0.002
128,67.44,0.004764215689897537,60.24,0.007164930832386017,0.002
129,67.47999999999999,0.00477425177693367,62.160000000000004,0.006777296221256256,0.002
130,67.58,0.004747354727983474,60.24,0.00717705694437027,0.002
131,67.57,0.004749347448348999,60.99,0.0069893256545066835,0.002
132,67.09,0.004777993655204773,58.08,0.0076741620540618895,0.002
133,67.19000000000001,0.004783743393421173,58.79,0.0074154463291168215,0.002
134,67.5,0.004753861379623413,57.06,0.00786826468706131,0.002
135,67.32000000000001,0.004750141251087189,57.87,0.007655395257472992,0.002
136,67.17999999999999,0.00478515784740448,55.15,0.008286415731906891,0.002
137,67.51,0.004748746061325073,55.059999999999995,0.008205013513565064,0.002
138,67.33,0.004775176042318344,54.65,0.008382134461402893,0.002
139,67.57,0.004749044942855835,55.230000000000004,0.008226257371902466,0.002
140,67.38,0.0047716057240962985,55.879999999999995,0.008042879378795624,0.002
141,67.14,0.004782534402608871,54.339999999999996,0.008373278737068177,0.002
142,67.43,0.0047508901238441465,50.470000000000006,0.009127272272109986,0.002
143,67.54,0.004777094089984894,50.31,0.0092045734167099,0.002
144,67.2,0.004767885619401932,47.3,0.009777347922325135,0.002
145,67.2,0.004779883348941803,50.339999999999996,0.009221066987514496,0.002
146,67.28,0.004760402625799179,48.8,0.009461385869979858,0.002
147,67.35,0.004756284809112549,47.78,0.009764218950271606,0.002
148,67.60000000000001,0.004733466482162475,45.71,0.010294937705993653,0.002
149,67.69,0.004752364492416382,47.78,0.009721484470367431,0.002
150,67.31,0.004762859582901001,45.25,0.010431537866592407,0.002
151,67.25,0.004743164336681366,42.559999999999995,0.010962988495826722,0.002
152,67.46,0.004748264932632446,42.1,0.011060117721557617,0.002
153,67.45,0.004749958789348602,44.68,0.010419897556304932,0.002
154,67.41,0.004737149786949158,42.34,0.010956074714660645,0.002
155,67.4,0.0047562633633613585,34.86,0.01300007884502411,0.002
156,67.36999999999999,0.0047481932461261745,40.69,0.011481310987472534,0.002
157,67.54,0.004742811477184296,38.32,0.012103953218460082,0.002
158,67.55,0.0047477353751659394,41.69,0.011299963784217834,0.002
159,67.74,0.0047456923604011535,38.43,0.012134894371032715,0.002
160,67.51,0.004740257465839386,36.91,0.01242938711643219,0.002
161,67.64,0.004734019482135773,39.050000000000004,0.011899256777763366,0.002
162,67.43,0.0047366242349147795,36.66,0.012599373292922973,0.002
163,67.60000000000001,0.0047476122200489045,38.34,0.012204539942741394,0.002
164,67.53,0.004757586026191711,37.330000000000005,0.012425022053718567,0.002
165,67.49000000000001,0.004731301945447922,38.440000000000005,0.012109620475769044,0.002
166,67.53,0.0047464291036128994,37.75,0.012303963422775269,0.002
167,67.69,0.0047476564824581145,34.449999999999996,0.013192277073860168,0.002
168,67.55,0.004722549510002136,36.85,0.012478231787681579,0.002
169,67.39,0.004726605975627899,36.46,0.012570962572097779,0.002
170,67.65,0.00474340929389,35.72,0.012875040078163147,0.002
171,67.58999999999999,0.004743870908021927,36.51,0.012628024935722352,0.002
172,67.54,0.004750478255748748,35.61,0.012830970001220703,0.002
173,67.63,0.00474534392952919,33.5,0.013380514526367187,0.002
174,67.36999999999999,0.004754006141424179,34.88,0.012960994410514832,0.002
175,67.46,0.004751854133605957,31.869999999999997,0.013772536015510558,0.002
176,67.54,0.0047534546375274656,31.59,0.01397017776966095,0.002
177,67.28,0.004745361226797104,32.51,0.013679716753959657,0.002
178,67.57,0.004745632243156433,29.92,0.014469905018806458,0.002
179,67.36999999999999,0.00476186113357544,32.31,0.013814271998405457,0.002
180,67.57,0.00475564894080162,27.950000000000003,0.015065067267417907,0.002
181,67.47999999999999,0.004751984083652496,31.25,0.014139176154136658,0.002
182,67.58,0.004746324723958969,30.28,0.014396359014511109,0.002
183,67.41,0.004740724772214889,28.46,0.014922114992141723,0.002
184,67.72,0.004750751155614853,28.95,0.014811749243736266,0.002
185,67.30000000000001,0.004754860681295395,28.21,0.01491924271583557,0.002
186,67.54,0.004755616110563278,27.82,0.015180381226539611,0.002
187,67.78999999999999,0.004734347677230835,29.12,0.01464367036819458,0.002
188,67.94,0.004759748214483261,27.74,0.015107974314689637,0.002
189,68.06,0.004762673634290695,29.099999999999998,0.014792960071563721,0.002
190,67.71000000000001,0.004759982138872147,28.77,0.014823180294036866,0.002
191,67.53,0.004746443140506745,27.450000000000003,0.01527923285961151,0.002
192,67.92,0.004759765529632569,26.790000000000003,0.015524527430534363,0.002
193,67.91,0.004757686585187912,26.979999999999997,0.01545922110080719,0.002
194,67.96,0.004737434250116348,26.86,0.015458209848403931,0.002
195,68.05,0.004768808114528656,25.66,0.016089157128334045,0.002
196,67.89,0.004757641142606735,26.02,0.015753695702552795,0.002
197,67.61,0.004770137345790863,27.29,0.015422642493247986,0.002
198,67.86999999999999,0.004743203127384186,25.31,0.01606824712753296,0.002
199,67.42,0.004769624614715576,27.73,0.015231998467445374,0.002
200,67.60000000000001,0.004755048221349716,26.340000000000003,0.01569977858066559,0.002
201,67.69,0.004747922015190124,22.89,0.01697279372215271,0.002
202,67.65,0.004744393914937973,24.81,0.016296571850776674,0.002
203,67.88,0.004732914477586747,23.26,0.016858694219589233,0.002
204,67.80000000000001,0.004739173781871796,24.060000000000002,0.016498837757110595,0.002
205,67.80000000000001,0.004745262467861175,23.62,0.016812948060035707,0.002
206,67.88,0.004747703039646149,24.32,0.01644289813041687,0.002
207,67.64,0.004766688328981399,24.44,0.01634740207195282,0.002
208,67.85,0.004765291303396225,24.77,0.016305674743652344,0.002
209,67.56,0.004747326594591141,23.7,0.016817116856575012,0.002
210,67.62,0.004750175827741623,24.310000000000002,0.016387947821617125,0.002
211,67.72,0.004743645352125168,23.52,0.016775628042221068,0.002
212,67.77,0.004748851257562637,24.87,0.01618703451156616,0.002
213,67.7,0.0047480141520500185,23.79,0.016717691087722777,0.002
214,67.64,0.004743751567602157,22.63,0.01695984694957733,0.002
215,67.77,0.004752544564008713,23.64,0.016579103899002075,0.002
216,67.45,0.004765730661153793,21.529999999999998,0.017413202047348024,0.002
217,67.74,0.0047657305657863615,20.36,0.017834481334686278,0.002
218,67.77,0.0047515744507312776,22.6,0.01698348560333252,0.002
219,67.77,0.004745158582925796,21.759999999999998,0.01724717240333557,0.002
220,67.56,0.004745968544483185,23.3,0.016739998745918274,0.002
221,67.81,0.004748558890819549,22.11,0.017154346752166746,0.002
222,67.85,0.0047526366055011746,19.86,0.01797816915512085,0.002
223,67.72,0.004753613477945328,21.22,0.017691774892807006,0.002
224,67.73,0.004767545640468597,22.27,0.017337872552871704,0.002
225,67.64,0.004760187292098999,19.98,0.017945293140411378,0.002
226,67.52,0.004762538057565689,18.9,0.018370958709716795,0.002
227,67.73,0.0047432597577571865,18.740000000000002,0.018447958421707152,0.002
228,67.60000000000001,0.004752111899852753,19.580000000000002,0.01809340953826904,0.002
229,67.7,0.004758056402206421,18.65,0.018528076553344725,0.002
230,67.58999999999999,0.004757718378305435,19.15,0.01819733600616455,0.002
231,67.58999999999999,0.0047742355704307555,18.709999999999997,0.018496853160858154,0.002
232,67.67,0.0047481465458869936,17.330000000000002,0.018983271884918215,0.002
233,67.99,0.004734402143955231,19.009999999999998,0.0183280517578125,0.002
