,main,main_loss,backdoor,backdoor_loss,lr
1,33.35,0.010105800747871398,73.15,0.0035417815089225767,0.002
2,1.0,,0.0,,0.002
3,57.67,0.006317883276939392,45.39,0.007925625717639924,0.002
4,60.92999999999999,0.0063904763698577885,65.98,0.005501630008220673,0.002
5,59.150000000000006,0.006212121641635895,72.52,0.003957755357027054,0.002
6,61.72,0.005966808414459229,70.81,0.004582828915119171,0.002
7,59.58,0.006178059875965119,86.27,0.0018408617705106736,0.002
8,62.55,0.005777469384670258,76.11,0.003594794797897339,0.002
9,61.260000000000005,0.00591562784910202,87.45,0.0017227160215377807,0.002
10,60.78,0.006092117476463318,83.07,0.0024318667441606523,0.002
11,62.13999999999999,0.005836600637435913,84.7,0.002116296362876892,0.002
12,60.419999999999995,0.0061063995480537415,94.86,0.0007460390791296958,0.002
13,62.519999999999996,0.00570930517911911,77.52,0.003339096236228943,0.002
14,62.55,0.005689692711830139,93.04,0.0010135525807738303,0.002
15,62.92,0.005846621191501617,89.01,0.0016434156000614166,0.002
16,59.650000000000006,0.006285677862167358,96.02000000000001,0.0005896143861114978,0.002
17,63.12,0.00575216224193573,90.67,0.0013703552693128587,0.002
18,62.83,0.005780661273002624,92.09,0.0011887211620807648,0.002
19,63.92,0.005570981335639953,90.85,0.0013333720073103906,0.002
20,63.239999999999995,0.005670209467411041,94.47,0.0008122449427843094,0.002
21,63.68000000000001,0.005613468277454376,92.99,0.0010102661550045013,0.002
22,63.44,0.0056606738805770876,96.19,0.0005845688365399837,0.002
23,60.56,0.006288341188430786,93.88,0.0009061288356781006,0.002
24,64.03,0.0054557701110839844,93.67,0.0009443599998950958,0.002
25,62.739999999999995,0.005775672960281372,94.57,0.0008285326041281223,0.002
26,63.800000000000004,0.0055487768054008485,93.89999999999999,0.0008914758257567882,0.002
27,63.29,0.005696232807636261,94.49,0.0008256435826420784,0.002
28,63.77,0.005555102157592773,94.48,0.0008570988237857818,0.002
29,63.33,0.005684465575218201,98.09,0.00031054386235773566,0.002
30,62.980000000000004,0.005776482844352722,93.58999999999999,0.0010050958409905434,0.002
31,63.629999999999995,0.005619717860221863,97.28,0.000426083255931735,0.002
32,63.53,0.005665165507793427,95.58,0.000663046795129776,0.002
33,62.150000000000006,0.005927432823181152,96.48,0.0005237670086324215,0.002
34,63.56,0.00557185720205307,95.77,0.0006375979162752629,0.002
35,62.660000000000004,0.005830980396270752,97.72,0.0003549880098551512,0.002
36,63.89,0.005548076319694519,93.78999999999999,0.0009308140724897385,0.002
37,62.83,0.00577326226234436,98.6,0.00024425463043153283,0.002
38,62.019999999999996,0.005882271611690521,95.05,0.0007636610187590123,0.002
39,63.01,0.0056965411901474,96.67,0.0005140992276370525,0.002
40,63.09,0.005712701392173767,97.8,0.0003723389353603125,0.002
41,63.33,0.00567959851026535,95.57,0.0006720788866281509,0.002
42,63.83,0.005578630459308624,97.45,0.0004115577857941389,0.002
43,63.92,0.005592476427555084,97.13000000000001,0.0004561087343841791,0.002
44,64.48,0.005472900474071503,95.96000000000001,0.0006125512026250362,0.002
45,62.74999999999999,0.005754449105262756,98.75,0.0002416723668575287,0.002
46,63.82,0.0056127084255218505,95.59,0.0007041631832718849,0.002
47,63.53,0.005700885486602783,98.34,0.00027539059408009055,0.002
48,63.83,0.0055820515513420104,96.84,0.0005025046721100807,0.002
49,63.82,0.005553781235218048,97.27,0.00041642490588128566,0.002
50,64.24,0.005509921133518219,96.91,0.0004857199877500534,0.002
51,64.18,0.0055228884100914,97.95,0.0003322704471647739,0.002
52,64.09,0.005521940624713897,97.34,0.00043524288758635523,0.002
53,64.13,0.005553232073783875,97.94,0.00033001891449093817,0.002
54,64.62,0.005463041889667511,97.75,0.00037108246460556985,0.002
55,64.60000000000001,0.005465541207790375,96.67,0.000539724750816822,0.002
56,64.2,0.005589676368236542,98.02,0.0003137079805135727,0.002
57,64.49000000000001,0.005458361077308654,97.74000000000001,0.00037219982482492926,0.002
58,64.73,0.00546771330833435,97.39,0.00040814696438610555,0.002
59,64.47,0.005411959004402161,97.37,0.0004181390341371298,0.002
60,64.8,0.00548015261888504,97.78999999999999,0.0003649611841887236,0.002
61,64.74,0.005416338050365448,97.83,0.0003583976585417986,0.002
62,65.03999999999999,0.005341102230548859,98.13,0.00031057156957685946,0.002
